-1.614789568918706619e+00,-1.522250680032934279e-13,-1.558598907193534222e+00,-9.400219931298594567e-01,-1.149280859995943205e+00,-1.445404157059028583e+00
-1.597567679342096092e+00,-1.034926954383442788e-13,-1.602752654887271033e+00,-9.450103684551804939e-01,-1.173806630998287526e+00,-1.087837705239296904e+00
-1.132576660773604971e+00,4.217401904736755765e-14,-1.663370511890535974e+00,-9.605036753479420097e-01,-1.201914817989738316e+00,-6.706768447829434265e-01
-1.034985953172810502e+00,1.063243299031692533e-13,-1.438859930396960918e+00,-9.635553873116677881e-01,-1.198883542922032808e+00,-6.408796404646320832e-01
-9.632280799369322688e-01,2.205507916155332903e-13,-1.510703316474905078e+00,-9.802811163436263575e-01,-1.226716159452783117e+00,5.212113279494962059e-01
-4.982370613684411476e-01,3.585990989032112084e-13,-1.524173951364519830e+00,-9.870887814934761195e-01,-1.242974816634112356e+00,9.085749840875393391e-01
-1.052207842749421474e+00,2.624552650358781891e-13,-1.610984709542035098e+00,-9.957744232363879844e-01,-1.255099916904934165e+00,1.832288317955180545e+00
-1.169890754856261594e+00,1.165066230048742857e-13,-1.687318307249850546e+00,-9.926640245041289390e-01,-1.246557232623218825e+00,9.979665970424725918e-01
-1.083781306973207847e+00,1.168318067703555748e-13,-1.518187002524691076e+00,-9.815135384828233001e-01,-1.201914817989738316e+00,6.999945538593626004e-01
-1.528680121035652872e+00,5.558157404330183303e-14,-1.541386429279026915e+00,-9.765838499260355299e-01,-1.217622334249666594e+00,4.616169193128744630e-01
-1.654973977930798590e+00,-1.324558301871631987e-13,-1.387222496653438775e+00,-9.455972361405122761e-01,-1.134400055118116368e+00,-9.090544793294305093e-01
-1.832933503555776333e+00,-2.325935002690763627e-13,-1.453078933891554181e+00,-9.332143279800096947e-01,-1.124479518532898403e+00,-1.773173404560449917e+00
-1.726731851166676934e+00,-2.237085756286461567e-13,-1.420899083877475100e+00,-9.251742406909629901e-01,-1.099127036148452863e+00,-1.385809748422406784e+00
-1.181372014574002316e+00,-5.513383353080134082e-14,-1.246529198917464942e+00,-9.295170615624188670e-01,-1.102158311216158149e+00,-1.385809748422406784e+00
-1.135446975703040096e+00,9.516562937060135132e-15,-1.417905609457560612e+00,-9.505856114658333134e-01,-1.151760994142247752e+00,-7.898656620561870234e-01
-1.155539180209085970e+00,8.497552229408553383e-14,-1.375996967578760000e+00,-9.605036753479420097e-01,-1.163059383030968119e+00,1.465885453820958348e-02
-7.249919407938165694e-01,1.848420370591538430e-13,-1.396202919913181795e+00,-9.691306303223206076e-01,-1.177113476526693514e+00,1.636448761297645549e-01
-6.991591064289002233e-01,2.637933349166898427e-13,-1.215097717508364594e+00,-9.802811163436263575e-01,-1.199159113382733288e+00,1.934420804480759537e-01
-8.225826483946111489e-01,1.170319011424599359e-13,-1.823521393355953313e+00,-9.933095789579940993e-01,-1.219275757013869699e+00,9.979665970424725918e-01
-1.184242329503437219e+00,1.179325734860268148e-13,-1.631939030481435626e+00,-9.951288687825228241e-01,-1.222582602542275465e+00,1.057561005679094279e+00
-1.052207842749421474e+00,1.594879729458715102e-13,-1.298915001265965818e+00,-9.809266707974914068e-01,-1.172979919616186084e+00,1.027763801360783935e+00
-1.502847286670736526e+00,4.721657037070821755e-14,-1.333339957094980877e+00,-9.765838499260355299e-01,-1.195576697393626819e+00,1.636448761297645549e-01
-1.568864530047744843e+00,-1.460442017281924745e-13,-1.245780830312486209e+00,-9.450103684551804939e-01,-1.103811733980361254e+00,-8.196628663744983667e-01
-1.769786575108203808e+00,-1.922072011677657373e-13,-1.257754727992143717e+00,-9.400219931298594567e-01,-1.109047572733670606e+00,-1.356012544104095330e+00
-1.580345789765485121e+00,-2.023118159967684182e+00,-1.097603846526727045e+00,-9.227093964125691050e-01,-1.072947842381905437e+00,-1.624187382968895088e+00
-1.339239335692934407e+00,-1.898612685674580636e+00,-1.201627082618750064e+00,-9.301626160162839163e-01,-1.077908110674514530e+00,-1.504998565695650381e+00
-1.215815793727223593e+00,-2.108664590882420420e+00,-1.192646659359007044e+00,-9.530504557442271985e-01,-1.142667168939131228e+00,-7.302712534195652250e-01
-6.848075317817245988e-01,-1.675347398621630290e+00,-1.204620557038664108e+00,-9.678982081831236650e-01,-1.147903007692440802e+00,3.424281020396309216e-01
-5.011073762978764945e-01,-1.235082964359802471e+00,-1.404434974567946304e+00,-9.697761847761857679e-01,-1.158374685199059728e+00,2.828336934030091232e-01
-5.958277689692357271e-01,-1.992059901610104600e+00,-1.126790222120891638e+00,-9.827459606220202426e-01,-1.183727167583505491e+00,7.595889624959843989e-01
-9.689687097958025186e-01,-2.043959885970796364e+00,-1.196388502383900043e+00,-9.895536257718700046e-01,-1.179593610672998061e+00,8.787777797692289949e-01
-1.405256579069942280e+00,-1.421023853211100363e+00,-1.429131138532239165e+00,-9.926640245041289390e-01,-1.196954549697129222e+00,1.266141435907271129e+00
-1.132576660773604971e+00,-9.811680802434514792e-01,-1.141757594220463190e+00,-9.790486942044294150e-01,-1.131093209589710380e+00,9.383721884058507934e-01
-1.339239335692934407e+00,-1.402770315404452850e+00,-1.076649525587326517e+00,-9.734734511937765955e-01,-1.133573343736014927e+00,1.040504674931427703e-01
-1.247389257951010189e+00,-6.632295933724410286e-01,-1.041476201153333170e+00,-9.382027033053306209e-01,-1.043461803086952244e+00,-8.792572750111201652e-01
-1.761175630319898211e+00,-1.396776616423165640e+00,-1.291431315216180042e+00,-9.363247267122686290e-01,-1.061373883032484589e+00,-9.090544793294305093e-01
-1.402386264140506933e+00,-8.305082831229126938e-01,-1.055695204647926211e+00,-9.214769742733721625e-01,-1.001575093060476762e+00,-1.326215339785784986e+00
-1.178501699644566969e+00,-1.398706959609490597e-01,-1.092365266291876580e+00,-9.251742406909629901e-01,-1.004606368128182048e+00,-1.326215339785784986e+00
-1.192853274291742594e+00,-3.431115795991442896e-01,-1.193395027963985333e+00,-9.524049012903621492e-01,-1.088930929102534417e+00,-4.918936188730770875e-01
-5.412917853099681320e-01,2.073319265127087155e-02,-1.033992515103547394e+00,-9.524049012903621492e-01,-1.064680728560890577e+00,-7.473275841672361031e-02
-6.101793436164113515e-01,6.337018767724614254e-02,-1.009296351139254089e+00,-9.741190056476416448e-01,-1.099953747530554304e+00,5.808057365861191146e-01
-4.437010777091739411e-01,-9.511995853370152076e-01,-1.086378317452048270e+00,-9.809266707974914068e-01,-1.126959652679202950e+00,4.318197149945641189e-01
-7.967498140296948028e-01,-9.804869780864869933e-01,-1.036237620918482927e+00,-9.870887814934761195e-01,-1.127510793600603911e+00,1.117155414315716078e+00
-1.221556423586093842e+00,-4.538587903215656194e-01,-1.262993308226993738e+00,-9.895536257718700046e-01,-1.138533612028623798e+00,1.355533048862204160e+00
-1.066559417396597098e+00,-7.724783793495405559e-01,-1.022018617423889886e+00,-9.747058733329735380e-01,-1.073774553764007100e+00,7.297917581776740548e-01
-1.075170362184902473e+00,-7.995862451967260531e-01,-9.793616069401107627e-01,-9.660789183585949402e-01,-1.072672271921204956e+00,2.530364890846977244e-01
-1.307665871469147811e+00,-2.209218526397199456e-01,-9.037763778372736034e-01,-9.413131020375895552e-01,-9.806317380472389100e-01,-6.408796404646320832e-01
-1.824322558767471181e+00,-9.450696659243350561e-01,-1.093862003501834046e+00,-9.270522172840249819e-01,-9.649242217873105210e-01,-1.534795770013961835e+00
-1.356461225269545157e+00,-2.428533420939755771e-01,-7.286581242722851570e-01,-9.103264882520664125e-01,-8.885912041732727529e-01,-1.683781791605516664e+00
-1.307665871469147811e+00,-2.218753956594701759e-01,-5.370757613977675815e-01,-9.214769742733721625e-01,-9.326824778853523013e-01,-1.504998565695650381e+00
-8.885998917716190215e-01,-2.158816966781829105e-01,-7.511091824216427071e-01,-9.431323918621183910e-01,-1.009291065960090661e+00,-5.514880275096988305e-01
-4.207385582736929419e-01,-2.098879976968956729e-01,-8.409134150190727963e-01,-9.579801443010149686e-01,-1.012873481949197130e+00,-2.535159843265889501e-01
-4.178682433442575950e-01,2.127807437684244019e-02,-7.136907521727134940e-01,-9.666657860439267225e-01,-1.042359521244150322e+00,1.465885453820958348e-02
-2.485196625075851984e-01,-9.837562684399163704e-01,-6.628016870341697508e-01,-9.784618265190975217e-01,-1.065231869482291538e+00,9.979665970424725918e-01
-7.938794991002597889e-01,-1.936073304307625920e+00,-6.792657963436985469e-01,-9.883212036326730621e-01,-1.070743278696301592e+00,1.623707887727003696e+00
-9.086920962776650068e-01,-7.148803940171716276e-02,-7.541026568415568621e-01,-9.827459606220202426e-01,-1.050626635065165182e+00,1.057561005679094279e+00
-8.197123334651756910e-01,-4.860300692771127307e-02,-6.261316253902192708e-01,-9.753514277868385873e-01,-1.008464354577989219e+00,8.787777797692289949e-01
-9.402655605014512696e-01,4.713503796989583217e-01,-9.913355046197678266e-01,-9.635553873116677881e-01,-9.759470402153304081e-01,1.040504674931427703e-01
-1.419608153717117904e+00,3.364921526199950441e-01,-7.511091824216427071e-01,-9.357378590269367358e-01,-9.109124114900130076e-01,-6.110824361463206289e-01
-1.327758075975193686e+00,2.610260336283327653e-01,-6.351120486499621798e-01,-9.208314198195070022e-01,-8.681989900814359729e-01,-1.207026522512540501e+00
-1.178501699644566969e+00,5.943574292467400655e-01,-4.989089625438600795e-01,-9.096809337982013632e-01,-8.084002001094280354e-01,-1.326215339785784986e+00
-1.129706345844169624e+00,-7.600657078450713186e-03,-4.188335218111512992e-01,-9.190121299949781664e-01,-8.456022123039951266e-01,-9.686488879660534179e-01
-5.958277689692357271e-01,4.333448793403414379e-01,-4.435296857754446598e-01,-9.431323918621183910e-01,-9.125658342542160018e-01,-2.833131886449003489e-01
-5.699949346043193810e-01,-9.529704509451227823e-01,-6.830076393685914349e-01,-9.499400570119682641e-01,-9.249665049857384025e-01,-2.237187800082785782e-01
-3.116665909551576963e-01,1.133630859984375849e-01,-6.328669428350264248e-01,-9.678982081831236650e-01,-9.676799263943155482e-01,6.106029409044294587e-01
-3.037572787051550163e-02,-6.709941579618358132e-01,-4.697225869496950423e-01,-9.734734511937765955e-01,-9.764981811367314801e-01,9.681693927241611375e-01
-7.709169796647784567e-01,-2.155115757987396741e+00,-4.951671195189671915e-01,-9.840370695297503412e-01,-1.006810931813786114e+00,3.126308977213195228e-01
-1.066559417396597098e+00,-5.169288500564747091e-01,-8.274427801294581553e-01,-9.870887814934761195e-01,-9.858675768005483731e-01,1.027763801360783935e+00
-1.853727340600122564e-01,7.699455653121780596e-01,-6.605565812192338848e-01,-9.691306303223206076e-01,-9.164238207040229511e-01,1.206547027270649330e+00
-1.020634378525634878e+00,2.978055501044136744e-01,-7.645798173112573481e-01,-9.561608544764861328e-01,-9.315801960425503792e-01,-1.513834978010077277e-02
-9.632280799369322688e-01,7.051046399691613953e-01,-6.029321986358830987e-01,-9.338598824338747439e-01,-8.475312055288987123e-01,-2.535159843265889501e-01
-1.273222092315926091e+00,6.142456122301023225e-01,-5.445594474475534685e-01,-9.159017312627192320e-01,-7.902125497031952106e-01,-1.087837705239296904e+00
-1.103873511479253722e+00,6.405128983421060074e-02,-1.569045100686470018e-01,-9.028732686483516012e-01,-7.155329548533604367e-01,-1.594390178650583634e+00
-8.484154827595270509e-01,9.061427395582458133e-02,-9.254481004048906168e-02,-9.165472857165842813e-01,-7.723004697576628663e-01,-1.058040500920985449e+00
-7.852685543119540812e-01,8.745794688696354596e-03,-6.560354026125987670e-02,-9.431323918621183910e-01,-8.602074467211215936e-01,-1.045299627350339683e-01
-5.039776912273115084e-01,-7.284791800096364067e-01,-2.482054798760345571e-01,-9.542828778834241410e-01,-8.731592583740449554e-01,1.636448761297645549e-01
6.147434987140913687e-02,-2.267793311896142971e-01,-1.037703391151678228e-01,-9.623229651724708456e-01,-8.883156337125722724e-01,4.914141236311858618e-01
6.938366212141510586e-03,-1.150762517327602152e+00,5.862564816518475719e-02,-9.753514277868385873e-01,-9.252420754464388830e-01,6.404001452227408020e-01
-8.369342230417867734e-01,-2.666078596142135382e+00,-1.696267763532832706e-01,-9.870887814934761195e-01,-9.616173762589045326e-01,9.681693927241611375e-01
-7.651763498059085400e-01,-9.555586391415876735e-01,-7.271613870623281350e-01,-9.852694916689472837e-01,-9.745691879118278944e-01,9.383721884058507934e-01
-2.944447013785471134e-01,-9.750614179775958512e-02,-4.233237334410229757e-01,-9.691306303223206076e-01,-8.681989900814359729e-01,7.297917581776740548e-01
-1.003412488949024128e+00,-4.816477583257156581e-01,-5.535398707072963775e-01,-9.617360974871389523e-01,-8.935514724658817354e-01,3.424281020396309216e-01
-1.009153118807894600e+00,-3.402742076867180249e-02,-4.689432513679528403e-02,-9.276390849693568752e-01,-7.687180537685563975e-01,-6.110824361463206289e-01
-1.238778313162704814e+00,-1.645265940430625518e-01,-5.961659142143112267e-02,-9.096809337982013632e-01,-7.204932231459694192e-01,-1.266620931149163187e+00
-1.281833037104231909e+00,-5.729154473589535002e-01,9.005712957428560483e-02,-8.930138915347759498e-01,-6.471914805996370479e-01,-1.653984587287205432e+00
-8.197123334651756910e-01,-4.188501394535923406e-01,-1.299632402894182470e-01,-9.022864009630197080e-01,-6.681348356128749000e-01,-1.445404157059028583e+00
-5.671246196748843671e-01,-8.630649662258138566e-01,5.563217374527059528e-02,-9.319819058408127521e-01,-7.769851675895713683e-01,-8.494600706928088218e-01
-3.346291103906390840e-01,-8.178397830033736771e-01,3.370187692172182392e-01,-9.418999697229214485e-01,-7.951728179958041931e-01,-4.322992102364552891e-01
1.217509633895466903e-01,-2.684627831958393274e-01,2.053058947409873158e-01,-9.586256987548800179e-01,-8.254855686728588271e-01,7.297917581776740548e-01
2.423041904258218249e-01,-9.145562892923271292e-01,1.424429319227864810e-01,-9.697761847761857679e-01,-8.569006011927156052e-01,6.999945538593626004e-01
-4.982370613684411476e-01,-1.972444159489528115e+00,7.957996910458560447e-02,-9.821590929366883493e-01,-8.805996608129583736e-01,1.355533048862204160e+00
-6.073090286869763377e-01,-1.504958896095946463e-01,-3.297776578186999985e-01,-9.846239372150822344e-01,-8.836309358806637704e-01,8.191833711326061973e-01
-2.858337565902417943e-01,5.383475747974367925e-02,1.813580993816722997e-01,-9.647878094508647306e-01,-8.089513410308289965e-01,5.510085322678076603e-01
-8.656373723361380224e-01,-2.781344338247346837e-01,-2.818820671000707989e-01,-9.586256987548800179e-01,-8.172184548518439673e-01,2.828336934030091232e-01
-5.699949346043193810e-01,4.227196856916958234e-01,4.096105239001403553e-01,-9.251742406909629901e-01,-6.827400700300012559e-01,-6.110824361463206289e-01
-1.009153118807894600e+00,-2.181974440118620850e-01,2.352406389401306697e-01,-9.090940661128694700e-01,-6.593165808704589681e-01,-1.296418135467473753e+00
-1.112484456267559096e+00,-2.564753852332647965e-01,2.008156831111156670e-01,-8.874386485241231304e-01,-5.744408789747057487e-01,-1.475201361377340037e+00
-5.097183210861818692e-01,-4.274552837781690762e-02,3.100774994379890681e-01,-8.923683370809109006e-01,-5.683783288392948441e-01,-1.415606952740718238e+00
-5.699949346043193810e-01,-4.838272852280019465e-01,3.168128168827961111e-01,-9.220638419587039447e-01,-6.915583247724171878e-01,-7.600684577378755691e-01
-1.796321042011419233e-01,2.252000601720020867e-01,2.322471645202165147e-01,-9.437779463159835514e-01,-7.295870483490858316e-01,-1.939215756899671517e-01
-6.768982195317169159e-02,3.502504161906771496e-01,-1.666333019333686716e-01,-9.605036753479420097e-01,-7.593486581047395045e-01,6.106029409044294587e-01
3.485058428149220844e-01,-1.241485324635268395e+00,3.437540866620252822e-01,-9.673113404977918828e-01,-8.139116093234379790e-01,6.106029409044294587e-01
-6.481950702373673323e-02,-2.031836267576829336e+00,2.082993691609014986e-01,-9.821590929366883493e-01,-8.337526824938737979e-01,1.027763801360783935e+00
-7.917108167091237159e-02,6.645109514140795648e-01,-1.569045100686470018e-01,-9.852694916689472837e-01,-8.235565754479553524e-01,1.415127457498825958e+00
-9.352265631808802382e-02,9.677376316946576518e-01,3.721920936512111422e-01,-9.666657860439267225e-01,-7.505304033623235727e-01,1.355533048862204160e+00
-4.264791881325629141e-01,2.666110713154413170e-01,2.389824819650235854e-01,-9.623229651724708456e-01,-7.813942949607792787e-01,9.383721884058507934e-01
-5.585136748865791034e-01,5.243401275107933968e-01,3.961398890105261583e-01,-9.041643775560816998e-01,-5.849125564813246747e-01,-7.004740491012537706e-01
-1.379423744705025934e+00,-3.320777246563200169e-01,4.740011909050600297e-02,-8.874386485241231304e-01,-5.540486648828689686e-01,-1.564592974332273290e+00
-8.369342230417867734e-01,3.862126100784006866e-01,-1.621121233267361003e-02,-8.669569663060405773e-01,-4.465761852096750140e-01,-1.773173404560449917e+00
-8.225826483946111489e-01,2.855457112790533714e-01,4.006301006403978349e-01,-8.836826953379991467e-01,-4.914941703038560594e-01,-9.984460922843637620e-01
-4.724042270035251900e-01,2.143024256605707278e-01,2.996003389682890261e-01,-9.140237546696572402e-01,-6.130207434727753535e-01,-4.918936188730770875e-01
2.509151352141275049e-01,5.548535041428013237e-01,5.181239716220349401e-01,-9.270522172840249819e-01,-6.361686621716171608e-01,6.106029409044294587e-01
1.791572619782492992e-01,1.290284356086201789e-01,2.778976494239102646e-01,-9.474752127335743790e-01,-6.802599358836967092e-01,1.146952618634027532e+00
7.474796180064052775e-01,-9.783074511842007048e-01,7.104547031015313596e-01,-9.592712532087450672e-01,-7.265557732813803238e-01,4.616169193128744630e-01
-7.343045181204244098e-02,-1.819741055898095983e+00,6.251406821339728914e-01,-9.784618265190975217e-01,-7.243512095957763686e-01,1.564113479090381009e+00
-2.399087177192794629e-01,-1.545825025513814233e-01,1.446880377377218752e-01,-9.759382954721704806e-01,-7.483258396767196174e-01,9.979665970424725918e-01
-2.083352534954932000e-01,3.685039539973247180e-01,8.489028950225693260e-01,-9.549284323372891903e-01,-6.466403396782360868e-01,9.383721884058507934e-01
-4.121276134853872342e-01,1.554551992988412734e-01,5.675162995506216612e-01,-9.443648140013153336e-01,-6.662058423879714253e-01,6.701973495410511461e-01
-5.814761943220601026e-01,6.578361502758277579e-01,3.901529401706978484e-01,-9.059836673806105356e-01,-4.934231635287595341e-01,-7.302712534195652250e-01
-1.006282803878459253e+00,4.152275619650867555e-01,4.949245448676995451e-01,-8.806309833742733684e-01,-4.350022258602541103e-01,-1.415606952740718238e+00
-5.527730450277087426e-01,1.114310815873409632e+00,6.917454879770666976e-01,-8.261696621754750502e-01,-3.578424968641148451e-01,-1.236823726830851955e+00
-5.728652495337547279e-01,8.659809694441671368e-01,7.231769693861676007e-01,-8.421911499850353033e-01,-4.410647759956650704e-01,-9.090544793294305093e-01
-1.889446815277481817e-02,1.158446235644706723e+00,4.028752064553332568e-01,-8.508767917279470572e-01,-4.628348423910043641e-01,-1.147432113875918702e+00
2.767479695790438510e-01,1.332263506102037143e+00,7.171900205463384026e-01,-8.787530067812113765e-01,-4.917697407645565955e-01,-4.025020059181438903e-01
1.016587588835011213e-01,7.753711254210693404e-02,7.179383891513171356e-01,-8.979435800915637200e-01,-5.920773884595376124e-01,2.232392847663863256e-01
9.024766241959015778e-01,3.176704759409514078e-02,8.279485740831692420e-01,-8.960656034985017282e-01,-5.873926906276291104e-01,1.236344231588960785e+00
-1.968539937777525339e-01,-1.656140317795232519e+00,5.465619786112216882e-01,-9.028732686483516012e-01,-6.232168505186937990e-01,1.236344231588960785e+00
-2.800931267313714335e-01,9.159738677653586070e-01,-6.859701468117447576e-02,-8.515223461818122175e-01,-6.287282597327037426e-01,1.236344231588960785e+00
5.573372001253838748e-02,7.677660384098918822e-01,1.626488842572077209e-01,-8.131411995611073085e-01,-5.388922895443416516e-01,7.595889624959843989e-01
-1.078742309652636761e-01,1.138558052661344355e+00,1.274755598232147902e-01,-8.019907135398016695e-01,-5.168466526883018775e-01,4.318197149945641189e-01
-6.991591064289002233e-01,8.699313619545609999e-01,7.486215019554393058e-01,-7.499355498508639695e-01,-3.509532353466024435e-01,-1.087837705239296904e+00
-4.580526523563495656e-01,7.189991239712364424e-01,5.188723402270136731e-01,-7.016363393480503641e-01,-3.264274643442581780e-01,-1.207026522512540501e+00
-3.862947791204713321e-01,1.101233654459691902e+00,7.830464577844542529e-01,-6.298624214319615833e-01,-2.217106892780691396e-01,-1.207026522512540501e+00
-3.662025746144253469e-01,4.620873903642416791e-01,5.660195623406649723e-01,-6.576799497166926356e-01,-2.983192773528074437e-01,-1.266620931149163187e+00
-4.185698758825536631e-02,7.802983180980379574e-01,4.492740599640057675e-01,-6.626683250420136728e-01,-3.523310876501049016e-01,-1.058040500920985449e+00
2.623963949318682265e-01,7.926943773547910910e-01,6.408564228385233985e-01,-6.954742286520656513e-01,-4.239794074322342232e-01,4.020225106762527201e-01
3.915605667564490688e-01,1.026448637624994165e+00,4.971696506826349671e-01,-7.183620683800089335e-01,-4.766133654260292229e-01,4.445605885652099964e-02
1.209600321645460941e+00,1.203103279994750807e-01,7.201834949662525576e-01,-7.301581088551796217e-01,-4.898407475396530653e-01,1.087358209997405734e+00
-3.324604279995047040e-02,-1.965769358351276530e+00,4.657381692735341194e-01,-7.518135264439259613e-01,-5.306251757233266808e-01,9.085749840875393391e-01
-2.887040715196767526e-01,3.713645830565754369e-01,-2.781402240751779109e-01,-7.363202195511644454e-01,-5.703073220641983188e-01,1.266141435907271129e+00
